Event_ID,Employee_ID,Business_Process,Step_Name,Milestone,Due_Date,Status,Completed_Date,Assigned_To_Role
BP-91653,EMP7127,Onboarding,Email + SSO access,Day 1,2026-07-12,Completed,2026-07-22,HR
BP-91654,EMP7127,Onboarding,Building badge,Day 1,2026-07-18,Completed,2026-07-28,Manager
BP-91655,EMP7127,Onboarding,Team introduction,Day 1,2026-07-13,Completed,2026-07-05,Payroll
BP-91656,EMP7127,Onboarding,Compliance training assigned,Day 7,2026-08-07,Not Started,,Manager
BP-91657,EMP7127,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-31,In Progress,,IT
BP-91658,EMP7127,Onboarding,First 1:1 scheduled,Day 7,2026-07-19,In Progress,,Manager
BP-91659,EMP7127,Onboarding,Role goals set,Day 30,2026-08-25,In Progress,,Manager
BP-91660,EMP7127,Onboarding,Compliance Document signed,Day 30,2026-08-17,Not Started,,Payroll
BP-91661,EMP7127,Onboarding,30-day check-in,Day 30,2026-08-26,Completed,2026-08-31,IT
BP-91662,EMP7127,Onboarding,Mid-probation review,Day 60,2026-09-26,Completed,2026-09-26,Manager
BP-91663,EMP7127,Onboarding,Probation decision,Day 90,2026-11-06,Completed,2026-11-01,Manager
BP-91664,EMP7127,Onboarding,90-day survey,Day 90,2026-10-28,Not Started,,IT
BP-91665,EMP7128,Onboarding,Laptop issued,Day 1,2026-06-25,Not Started,,Manager
BP-91666,EMP7128,Onboarding,Email + SSO access,Day 1,2026-06-11,Completed,2026-06-12,HR
BP-91667,EMP7128,Onboarding,Building badge,Day 1,2026-06-26,Completed,2026-07-02,HR
BP-91668,EMP7128,Onboarding,Team introduction,Day 1,2026-06-27,Completed,2026-07-07,IT
BP-91669,EMP7128,Onboarding,Compliance training assigned,Day 7,16/07/2026,In Progress,,Manager
BP-91670,EMP7128,Onboarding,Policy handbook acknowledgement,Day 7,2026-06-21,Completed,2026-07-06,Manager
BP-91671,EMP7128,Onboarding,First 1:1 scheduled,Day 7,2026-07-17,Completed,2026-08-04,IT
BP-91672,EMP7128,Onboarding,Role goals set,Day 30,2026-08-04,Completed,2026-08-21,HR
BP-91673,EMP7128,Onboarding,Compliance Document signed,Day 30,2026-07-29,Completed,2026-07-30,Payroll
BP-91674,EMP7128,Onboarding,30-day check-in,Day 30,2026-07-31,In Progress,,HR
BP-91675,EMP7128,Onboarding,Mid-probation review,Day 60,2026-08-14,Completed,2026-08-11,Manager
BP-91676,EMP7128,Onboarding,Probation decision,Day 90,2026-09-11,Completed,2026-09-18,IT
BP-91677,EMP7128,Onboarding,90-day survey,Day 90,2026-09-15,Completed,2026-09-24,Payroll
BP-91678,EMP7129,Onboarding,Laptop issued,Day 1,2026-07-23,Completed,2026-07-23,IT
BP-91679,EMP7129,Onboarding,Email + SSO access,Day 1,2026-08-13,Completed,2026-08-10,Payroll
BP-91680,EMP7129,Onboarding,Building badge,Day 1,2026-08-17,Completed,2026-08-19,Manager
BP-91681,EMP7129,Onboarding,Team introduction,Day 1,2026-07-26,In Progress,,HR
BP-91682,EMP7129,Onboarding,Compliance training assigned,Day 7,2026-08-01,In Progress,,HR
BP-91683,EMP7129,Onboarding,Policy handbook acknowledgement,Day 7,2026-08-13,Completed,2026-08-15,IT
BP-91684,EMP7129,Onboarding,First 1:1 scheduled,Day 7,2026-08-22,Completed,2026-09-07,IT
BP-91685,EMP7129,Onboarding,Role goals set,Day 30,2026-09-18,Completed,2026-10-02,Payroll
BP-91686,EMP7129,Onboarding,Compliance Document signed,Day 30,2026-09-12,Completed,2026-09-18,Manager
BP-91687,EMP7129,Onboarding,30-day check-in,Day 30,2026-09-20,Escalated,,Payroll
BP-91688,EMP7129,Onboarding,Mid-probation review,Day 60,2026-09-23,In Progress,,Payroll
BP-91689,EMP7129,Onboarding,Probation decision,Day 90,2026-11-15,In Progress,,Payroll
BP-91690,EMP7129,Onboarding,90-day survey,Day 90,2026-11-05,Completed,2026-11-02,Payroll
BP-91691,EMP7130,Onboarding,Laptop issued,Day 1,2026-07-25,Completed,2026-07-28,HR
BP-91692,EMP7130,Onboarding,Email + SSO access,Day 1,2026-07-21,Completed,2026-08-04,Manager
BP-91693,EMP7130,Onboarding,Building badge,Day 1,2026-07-22,In Progress,,Manager
BP-91694,EMP7130,Onboarding,Team introduction,Day 1,2026-07-21,Completed,2026-07-17,IT
BP-91695,EMP7130,Onboarding,Compliance training assigned,Day 7,2026-07-14,Completed,2026-07-09,HR
BP-91696,EMP7130,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-18,Completed,2026-08-03,Payroll
BP-91697,EMP7130,Onboarding,First 1:1 scheduled,Day 7,2026-07-11,Completed,2026-07-13,IT
BP-91698,EMP7130,Onboarding,Role goals set,Day 30,12/08/2026,Completed,2026-08-06,IT
BP-91699,EMP7130,Onboarding,Compliance Document signed,Day 30,2026-08-07,Not Started,,Manager
BP-91700,EMP7130,Onboarding,30-day check-in,Day 30,2026-08-07,In Progress,,HR
BP-91701,EMP7130,Onboarding,Mid-probation review,Day 60,2026-08-30,Escalated,,Manager
BP-91702,EMP7130,Onboarding,Probation decision,Day 90,2026-10-20,Completed,2026-10-16,Manager
BP-91703,EMP7130,Onboarding,90-day survey,Day 90,2026-10-08,Completed,2026-10-14,IT
BP-91704,EMP7131,Onboarding,Laptop issued,Day 1,2026-06-02,Completed,2026-06-08,HR
BP-91705,EMP7131,Onboarding,Email + SSO access,Day 1,2026-05-27,Completed,2026-06-10,Payroll
BP-91706,EMP7131,Onboarding,Building badge,Day 1,2026-05-05,Completed,2026-05-07,Manager
BP-91707,EMP7131,Onboarding,Team introduction,Day 1,2026-05-27,Completed,2026-06-01,Payroll
BP-91708,EMP7131,Onboarding,Compliance training assigned,Day 7,2026-05-21,Escalated,,Payroll
BP-91709,EMP7131,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-30,Not Started,,HR
BP-91710,EMP7131,Onboarding,First 1:1 scheduled,Day 7,2026-06-06,In Progress,,Payroll
BP-91711,EMP7131,Onboarding,Role goals set,Day 30,2026-06-21,Not Started,,IT
BP-91712,EMP7131,Onboarding,Compliance Document signed,Day 30,2026-06-14,Completed,2026-06-27,IT
BP-91713,EMP7131,Onboarding,30-day check-in,Day 30,2026-06-24,Escalated,,IT
BP-91714,EMP7131,Onboarding,Mid-probation review,Day 60,2026-07-30,Completed,2026-07-22,IT
BP-91715,EMP7131,Onboarding,Probation decision,Day 90,2026-08-28,In Progress,,HR
BP-91716,EMP7131,Onboarding,90-day survey,Day 90,2026-08-22,Completed,2026-08-28,HR
BP-91717,EMP7132,Onboarding,Laptop issued,Day 1,2026-05-17,In Progress,,Manager
BP-91718,EMP7132,Onboarding,Email + SSO access,Day 1,2026-05-11,Completed,2026-05-28,Manager
BP-91719,EMP7132,Onboarding,Building badge,Day 1,2026-05-13,Completed,2026-05-14,Payroll
BP-91720,EMP7132,Onboarding,Team introduction,Day 1,2026-04-20,In Progress,,IT
BP-91721,EMP7132,Onboarding,Compliance training assigned,Day 7,2026-05-07,Not Started,,HR
BP-91722,EMP7132,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-11,In Progress,,IT
BP-91723,EMP7132,Onboarding,First 1:1 scheduled,Day 7,2026-05-01,Completed,2026-05-09,IT
BP-91724,EMP7132,Onboarding,Role goals set,Day 30,2026-06-03,Completed,2026-06-19,HR
BP-91725,EMP7132,Onboarding,Compliance Document signed,Day 30,2026-05-18,Completed,2026-06-04,IT
BP-91726,EMP7132,Onboarding,30-day check-in,Day 30,2026-05-25,Escalated,,IT
BP-91727,EMP7132,Onboarding,Mid-probation review,Day 60,10/07/2026,Completed,2026-07-18,Payroll
BP-91728,EMP7132,Onboarding,Probation decision,Day 90,2026-08-09,Completed,2026-08-27,IT
BP-91729,EMP7132,Onboarding,90-day survey,Day 90,2026-07-25,In Progress,,IT
BP-91730,EMP7133,Onboarding,Laptop issued,Day 1,2026-05-04,Completed,2026-05-20,Payroll
BP-91731,EMP7133,Onboarding,Email + SSO access,Day 1,2026-05-15,Completed,2026-05-25,Payroll
BP-91732,EMP7133,Onboarding,Building badge,Day 1,2026-05-15,Completed,2026-05-14,HR
BP-91733,EMP7133,Onboarding,Team introduction,Day 1,2026-05-12,Completed,2026-05-13,HR
BP-91734,EMP7133,Onboarding,Compliance training assigned,Day 7,2026-05-29,Completed,2026-06-06,HR
BP-91735,EMP7133,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-10,Completed,2026-05-18,HR
BP-91736,EMP7133,Onboarding,First 1:1 scheduled,Day 7,2026-06-02,Escalated,,IT
BP-91737,EMP7133,Onboarding,Role goals set,Day 30,2026-06-13,Completed,2026-06-09,Manager
BP-91738,EMP7133,Onboarding,Compliance Document signed,Day 30,2026-06-25,Completed,2026-06-19,Payroll
BP-91739,EMP7133,Onboarding,30-day check-in,Day 30,2026-05-31,Completed,2026-05-27,Manager
BP-91740,EMP7133,Onboarding,Mid-probation review,Day 60,2026-07-05,Completed,2026-06-29,IT
BP-91741,EMP7133,Onboarding,Probation decision,Day 90,2026-08-19,In Progress,,Manager
BP-91742,EMP7133,Onboarding,90-day survey,Day 90,2026-08-16,In Progress,,Manager
BP-91743,EMP7134,Onboarding,Laptop issued,Day 1,2026-06-27,Completed,2026-07-07,Manager
BP-91744,EMP7134,Onboarding,Email + SSO access,Day 1,2026-06-20,Completed,2026-06-26,Manager
BP-91745,EMP7134,Onboarding,Building badge,Day 1,2026-06-23,Completed,2026-07-11,HR
BP-91746,EMP7134,Onboarding,Team introduction,Day 1,2026-06-04,In Progress,,HR
BP-91747,EMP7134,Onboarding,Compliance training assigned,Day 7,2026-06-21,Not Started,,Manager
BP-91748,EMP7134,Onboarding,Policy handbook acknowledgement,Day 7,2026-06-10,Not Started,,Payroll
BP-91749,EMP7134,Onboarding,First 1:1 scheduled,Day 7,2026-06-28,Completed,2026-07-04,Manager
BP-91750,EMP7134,Onboarding,Role goals set,Day 30,2026-06-30,Escalated,,HR
BP-91751,EMP7134,Onboarding,Compliance Document signed,Day 30,2026-07-29,In Progress,,IT
BP-91752,EMP7134,Onboarding,30-day check-in,Day 30,2026-07-28,Completed,2026-08-08,Manager
BP-91753,EMP7134,Onboarding,Mid-probation review,Day 60,2026-08-01,Completed,2026-08-04,IT
BP-91754,EMP7134,Onboarding,Probation decision,Day 90,2026-08-29,In Progress,,HR
BP-91755,EMP7134,Onboarding,90-day survey,Day 90,2026-08-31,Completed,2026-09-01,IT
BP-91756,EMP7135,Onboarding,Laptop issued,Day 1,03/08/2026,Completed,2026-08-10,Payroll
BP-91757,EMP7135,Onboarding,Email + SSO access,Day 1,2026-08-19,Completed,2026-08-15,Manager
BP-91758,EMP7135,Onboarding,Building badge,Day 1,2026-07-26,Completed,2026-07-27,HR
BP-91759,EMP7135,Onboarding,Team introduction,Day 1,2026-07-30,Not Started,,Manager
BP-91760,EMP7135,Onboarding,Compliance training assigned,Day 7,2026-07-31,Completed,2026-08-09,IT
BP-91761,EMP7135,Onboarding,Policy handbook acknowledgement,Day 7,2026-08-02,Completed,2026-08-07,Manager
BP-91762,EMP7135,Onboarding,First 1:1 scheduled,Day 7,2026-08-18,Completed,2026-08-28,Manager
BP-91763,EMP7135,Onboarding,Role goals set,Day 30,2026-09-20,Completed,2026-10-07,Manager
BP-91764,EMP7135,Onboarding,Compliance Document signed,Day 30,2026-09-07,Not Started,,HR
BP-91765,EMP7135,Onboarding,30-day check-in,Day 30,2026-09-16,Completed,2026-09-24,Manager
BP-91766,EMP7135,Onboarding,Mid-probation review,Day 60,2026-10-16,Completed,2026-10-29,Manager
BP-91767,EMP7135,Onboarding,Probation decision,Day 90,2026-10-26,Not Started,,IT
BP-91768,EMP7135,Onboarding,90-day survey,Day 90,2026-10-24,In Progress,,Manager
BP-91769,EMP7136,Onboarding,Laptop issued,Day 1,2026-05-12,Completed,2026-05-16,IT
BP-91770,EMP7136,Onboarding,Email + SSO access,Day 1,2026-05-17,Completed,2026-05-30,Manager
BP-91771,EMP7136,Onboarding,Building badge,Day 1,2026-05-23,Completed,2026-06-04,Payroll
BP-91772,EMP7136,Onboarding,Team introduction,Day 1,2026-05-27,Completed,2026-06-10,Payroll
BP-91773,EMP7136,Onboarding,Compliance training assigned,Day 7,2026-05-24,In Progress,,IT
BP-91774,EMP7136,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-23,Not Started,,Payroll
BP-91775,EMP7136,Onboarding,First 1:1 scheduled,Day 7,2026-05-26,In Progress,,Payroll
BP-91776,EMP7136,Onboarding,Role goals set,Day 30,2026-06-04,In Progress,,Payroll
BP-91777,EMP7136,Onboarding,Compliance Document signed,Day 30,2026-06-28,In Progress,,HR
BP-91778,EMP7136,Onboarding,30-day check-in,Day 30,2026-06-22,Completed,2026-06-30,Payroll
BP-91779,EMP7136,Onboarding,Mid-probation review,Day 60,2026-07-01,Not Started,,HR
BP-91780,EMP7136,Onboarding,Probation decision,Day 90,2026-08-27,Completed,2026-08-27,HR
BP-91781,EMP7136,Onboarding,90-day survey,Day 90,2026-08-04,Not Started,,Manager
BP-91782,EMP7137,Onboarding,Laptop issued,Day 1,2026-07-14,In Progress,,IT
BP-91783,EMP7137,Onboarding,Email + SSO access,Day 1,2026-07-24,In Progress,,Payroll
BP-91784,EMP7137,Onboarding,Building badge,Day 1,2026-07-27,Completed,2026-07-29,Manager
BP-91785,EMP7137,Onboarding,Team introduction,Day 1,17/07/2026,Completed,2026-07-09,IT
BP-91786,EMP7137,Onboarding,Compliance training assigned,Day 7,2026-07-30,Completed,2026-07-24,Payroll
BP-91787,EMP7137,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-21,In Progress,,HR
BP-91788,EMP7137,Onboarding,First 1:1 scheduled,Day 7,2026-07-27,Completed,2026-07-24,IT
BP-91789,EMP7137,Onboarding,Role goals set,Day 30,2026-09-03,Completed,2026-08-30,IT
BP-91790,EMP7137,Onboarding,Compliance Document signed,Day 30,2026-09-09,Completed,2026-09-22,HR
BP-91791,EMP7137,Onboarding,30-day check-in,Day 30,2026-08-11,In Progress,,IT
BP-91792,EMP7137,Onboarding,Mid-probation review,Day 60,2026-09-14,Completed,2026-09-28,Payroll
BP-91793,EMP7137,Onboarding,Probation decision,Day 90,2026-10-18,Completed,2026-10-13,IT
BP-91794,EMP7137,Onboarding,90-day survey,Day 90,2026-10-13,Completed,2026-10-15,IT
BP-91795,EMP7138,Onboarding,Laptop issued,Day 1,2026-05-28,Completed,2026-05-21,HR
BP-91796,EMP7138,Onboarding,Email + SSO access,Day 1,2026-05-23,Escalated,,HR
BP-91797,EMP7138,Onboarding,Building badge,Day 1,2026-05-31,In Progress,,Manager
BP-91798,EMP7138,Onboarding,Team introduction,Day 1,2026-06-15,Completed,2026-06-15,Payroll
BP-91799,EMP7138,Onboarding,Compliance training assigned,Day 7,2026-06-01,Completed,2026-06-10,Manager
BP-91800,EMP7138,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-24,In Progress,,Payroll
BP-91801,EMP7138,Onboarding,First 1:1 scheduled,Day 7,2026-06-04,Not Started,,HR
BP-91802,EMP7138,Onboarding,Role goals set,Day 30,2026-07-13,Completed,2026-07-13,Payroll
BP-91803,EMP7138,Onboarding,Compliance Document signed,Day 30,2026-06-21,Escalated,,HR
BP-91804,EMP7138,Onboarding,30-day check-in,Day 30,2026-06-23,In Progress,,Manager
BP-91805,EMP7138,Onboarding,Mid-probation review,Day 60,2026-07-28,Completed,2026-08-09,HR
BP-91806,EMP7138,Onboarding,Probation decision,Day 90,2026-09-07,Completed,2026-09-10,HR
BP-91807,EMP7138,Onboarding,90-day survey,Day 90,2026-09-07,Completed,2026-09-16,Manager
BP-91808,EMP7139,Onboarding,Laptop issued,Day 1,2026-07-13,In Progress,,Manager
BP-91809,EMP7139,Onboarding,Email + SSO access,Day 1,2026-06-14,Completed,2026-07-02,Manager
BP-91810,EMP7139,Onboarding,Building badge,Day 1,2026-07-13,In Progress,,IT
BP-91811,EMP7139,Onboarding,Team introduction,Day 1,2026-07-03,Completed,2026-06-25,Payroll
BP-91812,EMP7139,Onboarding,Compliance training assigned,Day 7,2026-07-18,In Progress,,IT
BP-91813,EMP7139,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-08,Completed,2026-07-26,Manager
BP-91814,EMP7139,Onboarding,First 1:1 scheduled,Day 7,30/06/2026,In Progress,,HR
BP-91815,EMP7139,Onboarding,Role goals set,Day 30,2026-07-30,In Progress,,IT
BP-91816,EMP7139,Onboarding,Compliance Document signed,Day 30,2026-07-13,Completed,2026-07-28,Payroll
BP-91817,EMP7139,Onboarding,30-day check-in,Day 30,2026-07-21,Completed,2026-07-25,Payroll
BP-91818,EMP7139,Onboarding,Mid-probation review,Day 60,2026-09-06,Completed,2026-09-21,IT
BP-91819,EMP7139,Onboarding,Probation decision,Day 90,2026-10-08,Completed,2026-10-06,IT
BP-91820,EMP7139,Onboarding,90-day survey,Day 90,2026-10-08,Not Started,,IT
BP-91821,EMP7140,Onboarding,Laptop issued,Day 1,2026-07-15,Completed,2026-07-31,Manager
BP-91822,EMP7140,Onboarding,Email + SSO access,Day 1,2026-07-03,Completed,2026-07-16,IT
BP-91823,EMP7140,Onboarding,Building badge,Day 1,2026-07-05,Completed,2026-07-11,IT
BP-91824,EMP7140,Onboarding,Team introduction,Day 1,2026-06-25,Not Started,,HR
BP-91825,EMP7140,Onboarding,Compliance training assigned,Day 7,2026-07-21,Completed,2026-08-01,Manager
BP-91826,EMP7140,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-01,Completed,2026-07-14,HR
BP-91827,EMP7140,Onboarding,First 1:1 scheduled,Day 7,2026-07-14,In Progress,,Manager
BP-91828,EMP7140,Onboarding,Role goals set,Day 30,2026-08-17,Completed,2026-08-26,Payroll
BP-91829,EMP7140,Onboarding,Compliance Document signed,Day 30,2026-08-18,Not Started,,Payroll
BP-91830,EMP7140,Onboarding,30-day check-in,Day 30,2026-08-10,Completed,2026-08-28,Manager
BP-91831,EMP7140,Onboarding,Mid-probation review,Day 60,2026-09-13,Completed,2026-09-16,Manager
BP-91832,EMP7140,Onboarding,Probation decision,Day 90,2026-10-18,In Progress,,IT
BP-91833,EMP7140,Onboarding,90-day survey,Day 90,2026-10-04,Completed,2026-10-22,Payroll
BP-91834,EMP7141,Onboarding,Laptop issued,Day 1,2026-06-29,Completed,2026-07-02,HR
BP-91835,EMP7141,Onboarding,Email + SSO access,Day 1,2026-07-10,Completed,2026-07-09,Payroll
BP-91836,EMP7141,Onboarding,Building badge,Day 1,2026-07-20,Completed,2026-08-02,IT
BP-91837,EMP7141,Onboarding,Team introduction,Day 1,2026-07-02,Completed,2026-07-20,IT
BP-91838,EMP7141,Onboarding,Compliance training assigned,Day 7,2026-07-27,Not Started,,HR
BP-91839,EMP7141,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-09,In Progress,,IT
BP-91840,EMP7141,Onboarding,First 1:1 scheduled,Day 7,2026-07-03,Completed,2026-07-10,HR
BP-91841,EMP7141,Onboarding,Role goals set,Day 30,2026-07-25,Completed,2026-08-12,Manager
BP-91842,EMP7141,Onboarding,Compliance Document signed,Day 30,2026-07-28,Completed,2026-08-07,Manager
BP-91843,EMP7141,Onboarding,30-day check-in,Day 30,30/07/2026,In Progress,,HR
BP-91844,EMP7141,Onboarding,Mid-probation review,Day 60,2026-09-14,Not Started,,HR
BP-91845,EMP7141,Onboarding,Probation decision,Day 90,2026-09-25,In Progress,,HR
BP-91846,EMP7141,Onboarding,90-day survey,Day 90,2026-10-16,Completed,2026-10-12,IT
BP-91847,EMP7142,Onboarding,Laptop issued,Day 1,2026-07-25,In Progress,,HR
BP-91848,EMP7142,Onboarding,Email + SSO access,Day 1,2026-07-24,In Progress,,IT
BP-91849,EMP7142,Onboarding,Building badge,Day 1,2026-07-02,Not Started,,Payroll
BP-91850,EMP7142,Onboarding,Team introduction,Day 1,2026-07-18,Not Started,,IT
BP-91851,EMP7142,Onboarding,Compliance training assigned,Day 7,2026-07-23,In Progress,,Manager
BP-91852,EMP7142,Onboarding,Policy handbook acknowledgement,Day 7,2026-07-02,Completed,2026-07-14,Payroll
BP-91853,EMP7142,Onboarding,First 1:1 scheduled,Day 7,2026-07-29,Completed,2026-08-03,Manager
BP-91854,EMP7142,Onboarding,Role goals set,Day 30,2026-08-02,Completed,2026-08-15,Manager
BP-91855,EMP7142,Onboarding,Compliance Document signed,Day 30,2026-08-09,Completed,2026-08-17,Payroll
BP-91856,EMP7142,Onboarding,30-day check-in,Day 30,2026-08-22,Not Started,,HR
BP-91857,EMP7142,Onboarding,Mid-probation review,Day 60,2026-08-25,Completed,2026-08-30,Manager
BP-91858,EMP7142,Onboarding,Probation decision,Day 90,2026-10-03,Completed,2026-10-07,HR
BP-91859,EMP7142,Onboarding,90-day survey,Day 90,2026-10-03,Completed,2026-10-13,Payroll
BP-91860,EMP7143,Onboarding,Laptop issued,Day 1,2026-06-21,Completed,2026-07-05,Manager
BP-91861,EMP7143,Onboarding,Email + SSO access,Day 1,2026-06-28,Completed,2026-06-27,HR
BP-91862,EMP7143,Onboarding,Building badge,Day 1,2026-06-03,Completed,2026-06-04,Payroll
BP-91863,EMP7143,Onboarding,Team introduction,Day 1,2026-06-18,In Progress,,Payroll
BP-91864,EMP7143,Onboarding,Compliance training assigned,Day 7,2026-06-04,In Progress,,Manager
BP-91865,EMP7143,Onboarding,Policy handbook acknowledgement,Day 7,2026-06-29,Completed,2026-07-09,IT
BP-91866,EMP7143,Onboarding,First 1:1 scheduled,Day 7,2026-06-30,Completed,2026-06-29,Payroll
BP-91867,EMP7143,Onboarding,Role goals set,Day 30,2026-07-12,Completed,2026-07-14,Payroll
BP-91868,EMP7143,Onboarding,Compliance Document signed,Day 30,2026-07-23,Completed,2026-07-31,HR
BP-91869,EMP7143,Onboarding,30-day check-in,Day 30,2026-07-27,Completed,2026-08-12,Manager
BP-91870,EMP7143,Onboarding,Mid-probation review,Day 60,2026-08-20,Completed,2026-09-01,Manager
BP-91871,EMP7143,Onboarding,Probation decision,Day 90,2026-09-13,Completed,2026-09-07,Payroll
BP-91872,EMP7143,Onboarding,90-day survey,Day 90,24/09/2026,Completed,2026-09-28,IT
BP-91873,EMP7144,Onboarding,Laptop issued,Day 1,2026-05-30,Not Started,,Payroll
BP-91874,EMP7144,Onboarding,Email + SSO access,Day 1,2026-05-27,Completed,2026-05-20,Manager
BP-91875,EMP7144,Onboarding,Building badge,Day 1,2026-05-03,Completed,2026-05-14,Manager
BP-91876,EMP7144,Onboarding,Team introduction,Day 1,2026-05-04,Completed,2026-05-17,Payroll
BP-91877,EMP7144,Onboarding,Compliance training assigned,Day 7,2026-05-25,Completed,2026-05-26,Manager
BP-91878,EMP7144,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-20,Completed,2026-05-31,Manager
BP-91879,EMP7144,Onboarding,First 1:1 scheduled,Day 7,2026-05-15,In Progress,,Payroll
BP-91880,EMP7144,Onboarding,Role goals set,Day 30,2026-06-14,Completed,2026-06-20,Manager
BP-91881,EMP7144,Onboarding,Compliance Document signed,Day 30,2026-06-28,In Progress,,Payroll
BP-91882,EMP7144,Onboarding,30-day check-in,Day 30,2026-06-10,Not Started,,Payroll
BP-91883,EMP7144,Onboarding,Mid-probation review,Day 60,2026-07-14,In Progress,,IT
BP-91884,EMP7144,Onboarding,Probation decision,Day 90,2026-08-17,Completed,2026-08-12,Payroll
BP-91885,EMP7144,Onboarding,90-day survey,Day 90,2026-07-30,In Progress,,Payroll
BP-91886,EMP7145,Onboarding,Laptop issued,Day 1,2026-08-13,Completed,2026-08-23,HR
BP-91887,EMP7145,Onboarding,Email + SSO access,Day 1,2026-08-15,In Progress,,IT
BP-91888,EMP7145,Onboarding,Building badge,Day 1,2026-08-06,Completed,2026-08-13,Manager
BP-91889,EMP7145,Onboarding,Team introduction,Day 1,2026-07-31,Completed,2026-07-27,Payroll
BP-91890,EMP7145,Onboarding,Compliance training assigned,Day 7,2026-08-02,Completed,2026-08-03,Manager
BP-91891,EMP7145,Onboarding,Policy handbook acknowledgement,Day 7,2026-08-17,Not Started,,IT
BP-91892,EMP7145,Onboarding,First 1:1 scheduled,Day 7,2026-08-10,In Progress,,HR
BP-91893,EMP7145,Onboarding,Role goals set,Day 30,2026-08-28,Completed,2026-08-29,IT
BP-91894,EMP7145,Onboarding,Compliance Document signed,Day 30,2026-09-02,Completed,2026-08-25,HR
BP-91895,EMP7145,Onboarding,30-day check-in,Day 30,2026-08-25,Completed,2026-09-02,Payroll
BP-91896,EMP7145,Onboarding,Mid-probation review,Day 60,2026-10-06,Completed,2026-10-04,HR
BP-91897,EMP7145,Onboarding,Probation decision,Day 90,2026-11-12,Completed,2026-11-29,Payroll
BP-91898,EMP7145,Onboarding,90-day survey,Day 90,2026-11-02,Completed,2026-11-15,Manager
BP-91899,EMP7146,Onboarding,Laptop issued,Day 1,2026-08-14,Not Started,,Manager
BP-91900,EMP7146,Onboarding,Email + SSO access,Day 1,2026-08-11,Not Started,,IT
BP-91901,EMP7146,Onboarding,Building badge,Day 1,19/08/2026,In Progress,,IT
BP-91902,EMP7146,Onboarding,Team introduction,Day 1,2026-08-11,Completed,2026-08-16,IT
BP-91903,EMP7146,Onboarding,Compliance training assigned,Day 7,2026-08-03,Completed,2026-08-09,Payroll
BP-91904,EMP7146,Onboarding,Policy handbook acknowledgement,Day 7,2026-08-13,Completed,2026-08-05,HR
BP-91905,EMP7146,Onboarding,First 1:1 scheduled,Day 7,2026-08-20,Completed,2026-08-26,HR
BP-91906,EMP7146,Onboarding,Role goals set,Day 30,2026-08-28,In Progress,,IT
BP-91907,EMP7146,Onboarding,Compliance Document signed,Day 30,2026-09-15,Not Started,,Manager
BP-91908,EMP7146,Onboarding,30-day check-in,Day 30,2026-08-27,Completed,2026-08-24,Payroll
BP-91909,EMP7146,Onboarding,Mid-probation review,Day 60,2026-10-01,Completed,2026-09-25,IT
BP-91910,EMP7146,Onboarding,Probation decision,Day 90,2026-10-20,In Progress,,Payroll
BP-91911,EMP7146,Onboarding,90-day survey,Day 90,2026-10-24,Completed,2026-10-30,HR
BP-91912,EMP7147,Onboarding,Laptop issued,Day 1,2026-05-05,In Progress,,IT
BP-91913,EMP7147,Onboarding,Email + SSO access,Day 1,2026-04-16,Completed,2026-04-14,HR
BP-91914,EMP7147,Onboarding,Building badge,Day 1,2026-04-24,Completed,2026-04-23,IT
BP-91915,EMP7147,Onboarding,Team introduction,Day 1,2026-05-08,Completed,2026-05-10,HR
BP-91916,EMP7147,Onboarding,Compliance training assigned,Day 7,2026-04-26,Completed,2026-04-18,HR
BP-91917,EMP7147,Onboarding,Policy handbook acknowledgement,Day 7,2026-05-17,Completed,2026-05-12,Payroll
BP-91918,EMP7147,Onboarding,First 1:1 scheduled,Day 7,2026-05-17,Not Started,,HR
BP-91919,EMP7147,Onboarding,Role goals set,Day 30,2026-05-26,Not Started,,Payroll
BP-91920,EMP7147,Onboarding,Compliance Document signed,Day 30,2026-05-24,Completed,2026-05-25,Manager
BP-91921,EMP7147,Onboarding,30-day check-in,Day 30,2026-05-21,Completed,2026-06-07,IT
BP-91922,EMP7147,Onboarding,Mid-probation review,Day 60,2026-07-04,Completed,2026-07-12,Manager
BP-91923,EMP7147,Onboarding,Probation decision,Day 90,2026-08-10,Not Started,,Payroll
BP-91924,EMP7147,Onboarding,90-day survey,Day 90,2026-07-16,Completed,2026-07-12,HR
BP-91925,EMP7148,Onboarding,Laptop issued,Day 1,2026-08-01,In Progress,,Manager
BP-91926,EMP7148,Onboarding,Email + SSO access,Day 1,2026-08-17,Completed,2026-08-19,Manager
BP-91927,EMP7148,Onboarding,Building badge,Day 1,2026-08-15,Completed,2026-08-08,HR
